cps19_gender,cps19_yob,cps19_province,cps19_education,cps19_interest_elxn_1,cps19_v_likely,cps19_votechoice
1,40,24,6,9,7,NA
2,61,25,9,4,1,2
2,42,14,6,10,1,2
2,40,24,7,NA,2,9
2,34,14,5,9,1,2
2,62,22,7,8,1,1
2,23,22,5,7,7,NA
2,75,22,9,9,7,NA
1,27,24,5,8,7,NA
1,39,24,9,7,1,1
1,56,22,7,NA,1,9
2,37,25,8,3,7,NA
2,32,24,9,4,2,1
2,62,22,9,5,1,9
2,46,22,7,3,1,1
2,63,22,10,2,7,NA
2,22,24,8,8,7,NA
1,77,22,7,NA,3,NA
1,44,22,11,8,7,NA
2,43,24,6,8,7,NA
2,77,22,6,4,7,NA
1,53,22,7,9,1,7
1,59,24,10,8,7,NA
2,61,24,11,6,1,1
2,51,14,7,NA,7,NA
2,81,22,5,7,1,1
2,45,14,8,8,1,2
2,72,16,9,7,7,NA
2,31,22,11,8,7,NA
1,38,24,9,9,7,NA
1,43,22,9,7,2,2
1,64,24,9,7,1,3
2,81,17,6,NA,2,9
1,39,14,6,10,7,NA
1,36,20,7,NA,1,2
2,53,22,9,9,1,2
2,78,22,5,3,2,1
2,48,22,9,7,1,9
1,72,15,5,8,2,3
2,57,22,10,8,1,3
2,68,20,5,9,1,5
2,46,24,7,8,7,NA
2,75,22,7,8,1,5
2,51,15,6,7,2,9
1,39,22,4,5,1,7
1,35,16,9,3,3,NA
2,79,22,9,9,1,1
1,64,24,6,6,1,3
1,59,23,5,7,1,1
2,71,22,7,7,1,3
2,82,22,5,NA,7,NA
2,23,14,9,7,7,NA
2,42,20,11,4,1,5
1,39,24,9,0,4,NA
2,55,22,8,1,1,9
1,22,24,8,8,1,1
2,59,16,5,3,2,9
1,34,22,10,8,7,NA
1,49,22,9,3,1,9
2,75,20,7,5,2,9
2,46,22,4,2,1,9
2,25,22,5,8,1,9
2,38,22,5,3,2,9
2,57,15,9,3,4,NA
2,69,22,5,9,1,1
2,71,24,5,8,7,NA
2,60,14,5,8,7,NA
2,65,15,9,8,1,2
1,23,22,7,6,1,9
2,23,22,5,7,1,1
2,74,16,7,8,1,2
2,74,22,9,7,2,1
2,57,22,9,NA,1,1
1,50,17,7,9,1,1
1,79,24,5,10,1,3
1,63,22,7,7,1,2
1,26,15,11,10,1,2
2,36,22,6,8,2,1
2,78,24,8,10,7,NA
1,52,24,8,9,1,2
1,27,22,7,6,7,NA
2,69,22,9,7,2,1
2,29,24,10,7,2,1
3,49,22,11,7,1,7
2,67,24,6,9,1,4
2,44,20,7,10,1,1
1,77,24,8,7,3,NA
1,30,22,7,7,2,2
1,66,22,9,NA,1,1
2,81,22,5,6,2,9
2,67,22,9,7,1,2
2,63,24,9,4,2,2
2,69,22,11,6,3,NA
1,43,14,9,8,7,NA
2,53,15,9,9,1,6
2,51,15,9,10,1,3
2,53,22,6,9,1,2
2,39,25,7,1,1,9
1,55,22,9,10,7,NA
3,44,22,7,7,2,2
2,41,22,9,10,1,2
2,73,22,9,7,7,NA
1,64,22,7,5,1,2
2,36,24,4,6,1,1
1,46,17,11,6,7,NA
2,36,15,5,7,1,9
1,57,22,7,7,2,2
1,67,24,9,7,1,4
1,53,24,9,7,3,NA
1,34,22,5,10,1,2
1,65,22,7,8,3,NA
2,63,22,7,8,2,9
2,41,14,9,8,7,NA
1,34,22,7,8,2,1
2,39,18,9,10,7,NA
1,43,24,6,8,1,4
2,74,22,7,0,3,NA
2,63,20,5,6,2,9
2,81,24,5,3,7,NA
1,72,22,5,5,2,2
1,34,22,9,9,7,NA
1,60,22,9,9,7,NA
2,74,22,9,4,1,1
1,55,22,8,8,NA,NA
2,16,22,8,8,1,2
2,69,24,7,NA,6,NA
1,48,22,5,10,1,5
1,60,22,11,9,1,1
1,61,22,9,9,1,1
2,69,22,9,6,1,5
2,33,16,7,8,1,9
1,29,16,9,8,NA,NA
1,41,24,10,8,1,2
2,20,22,3,8,NA,NA
1,65,16,9,7,2,1
2,37,22,9,10,1,1
2,74,24,9,7,7,NA
2,74,24,9,5,1,3
2,56,24,4,1,2,3
2,45,22,6,NA,7,NA
1,46,14,5,9,1,2
2,58,22,9,10,1,2
2,40,22,7,9,7,NA
2,58,22,9,10,1,2
1,53,14,9,9,1,2
2,44,15,5,5,2,3
2,76,24,9,7,1,4
2,47,22,7,10,1,5
1,25,22,7,7,1,9
2,75,22,9,7,7,NA
2,69,22,9,8,1,2
2,48,22,9,6,7,NA
2,21,22,9,10,1,1
1,56,22,5,10,1,1
1,31,22,7,8,7,NA
1,71,15,5,8,1,2
1,40,22,4,NA,6,NA
1,29,22,7,10,7,NA
2,38,14,9,8,1,3
1,34,20,4,4,2,1
2,31,22,11,6,7,NA
1,68,20,9,7,1,3
3,78,22,9,6,1,3
2,64,14,11,6,7,NA
2,68,24,10,6,2,9
2,47,22,5,10,7,NA
1,56,20,5,6,2,3
1,63,22,9,7,1,2
1,33,22,7,7,NA,NA
3,54,18,9,8,1,1
2,72,18,5,7,1,3
1,48,25,7,7,7,NA
2,32,15,9,7,1,5
1,36,22,7,10,7,NA
2,32,22,5,5,2,3
1,59,24,10,8,1,1
2,61,22,5,4,1,1
2,37,22,7,10,1,1
2,48,24,5,0,4,NA
2,52,22,7,7,1,3
1,56,22,7,10,1,1
1,42,14,6,9,7,NA
2,79,22,8,10,1,9
2,69,24,5,5,1,5
1,65,22,9,10,3,NA
1,40,22,9,6,1,9
1,65,20,9,9,1,1
2,71,22,7,7,3,NA
2,51,22,5,10,1,3
2,62,15,5,NA,2,2
2,56,22,9,5,1,2
2,43,22,9,6,7,NA
2,44,22,6,5,NA,NA
2,72,14,5,5,1,3
1,38,24,6,8,2,4
2,40,24,6,9,1,2
2,58,14,7,9,7,NA
1,35,22,7,9,7,NA
2,65,14,6,9,1,5
2,61,22,9,7,1,9
1,32,22,7,7,7,NA
2,64,22,10,8,1,5
2,32,22,9,9,7,NA
2,37,14,9,8,1,3
1,27,24,5,9,1,1
2,56,24,9,10,1,1
2,55,22,5,10,1,2
2,70,22,9,7,1,2
2,48,22,9,8,1,2
1,49,20,7,7,1,1
2,77,24,8,8,1,5
1,45,20,9,7,2,9
1,70,22,7,10,1,1
2,71,22,7,4,2,5
2,61,22,5,6,1,3
2,75,14,9,8,7,NA
2,27,15,7,NA,2,5
2,43,22,5,8,7,NA
1,50,24,8,9,1,1
1,59,15,9,8,1,2
2,79,15,5,4,3,NA
2,73,22,9,4,2,9
2,53,15,8,5,2,3
1,41,24,6,9,7,NA
2,38,15,6,7,7,NA
1,25,18,6,7,1,9
2,24,22,7,7,1,2
2,48,20,6,5,1,1
2,69,24,8,8,1,1
2,48,17,9,8,1,9
2,67,24,11,1,NA,NA
2,77,15,7,7,7,NA
1,34,14,7,5,1,2
1,67,17,9,10,7,NA
1,38,14,7,10,7,NA
2,55,25,12,8,7,NA
2,36,20,5,2,NA,NA
1,67,22,9,9,1,9
2,42,22,9,9,1,1
2,26,15,7,10,1,2
1,28,24,5,7,1,4
2,60,15,12,6,1,3
2,72,22,9,6,NA,NA
2,76,20,9,7,7,NA
2,26,16,5,7,1,3
1,63,22,9,5,NA,NA
2,56,24,5,7,7,NA
2,36,15,11,3,4,NA
2,66,22,5,7,1,1
1,72,14,6,5,1,2
1,43,22,7,9,7,NA
1,50,22,9,7,1,1
1,65,15,10,8,1,2
2,40,24,9,6,1,2
1,30,22,7,NA,1,5
1,72,14,9,10,7,NA
2,54,20,9,8,1,3
1,42,14,8,7,1,6
2,75,22,4,5,3,NA
2,40,20,7,9,1,1
2,64,22,5,4,1,5
2,55,14,10,10,1,9
1,38,16,10,9,1,2
3,53,14,9,7,7,NA
2,33,16,9,6,1,1
1,49,16,9,8,1,1
2,45,22,5,6,1,3
1,38,24,5,NA,7,NA
2,79,22,4,4,5,NA
1,39,22,6,8,1,3
2,51,15,5,8,7,NA
1,23,24,9,10,7,NA
1,40,24,5,6,6,NA
2,72,24,6,2,1,9
1,31,24,6,7,1,1
2,61,22,9,10,3,NA
1,72,22,10,7,1,2
1,66,22,8,7,NA,NA
1,25,22,8,9,1,2
2,71,22,5,6,1,3
2,51,17,5,0,6,NA
2,27,22,6,8,1,2
2,61,22,11,7,7,NA
1,77,16,5,8,1,1
2,45,14,7,10,7,NA
2,54,14,5,NA,3,NA
2,47,22,7,7,1,2
1,52,22,9,10,1,2
1,32,22,7,10,1,2
2,53,22,9,NA,1,1
2,44,15,6,2,1,1
2,48,15,4,7,1,2
1,30,22,7,8,1,5
1,79,22,6,6,2,2
1,67,20,7,10,1,3
1,71,22,6,6,6,NA
2,43,22,5,9,7,NA
2,33,22,9,4,1,1
2,23,24,8,4,1,4
1,34,22,10,10,1,1
1,54,14,10,8,7,NA
2,67,22,10,9,7,NA
2,42,15,10,8,1,1
2,44,22,7,8,1,2
2,37,14,11,8,7,NA
1,32,18,9,9,7,NA
2,71,18,9,6,1,2
2,60,14,9,6,1,1
2,31,15,3,10,1,1
2,45,18,7,7,2,9
1,30,22,7,10,1,5
1,54,14,11,8,1,2
2,81,22,8,10,1,3
1,34,24,5,10,1,4
1,77,24,6,7,1,4
1,24,17,9,8,1,2
2,39,20,6,10,7,NA
2,69,22,10,3,2,9
2,62,22,9,5,1,9
2,72,15,5,0,4,NA
2,69,24,10,10,1,3
1,28,16,8,8,1,1
1,22,22,9,7,1,9
1,47,24,8,7,1,4
1,56,24,9,7,1,2
1,32,22,11,7,7,NA
1,64,24,10,8,7,NA
2,49,22,9,7,1,3
1,49,24,6,8,1,4
1,33,24,9,9,7,NA
2,61,18,9,NA,1,3
2,33,22,8,8,7,NA
2,33,14,5,9,1,2
2,81,20,6,7,1,3
2,31,17,8,7,1,1
2,43,22,10,7,1,1
1,32,22,10,8,1,1
2,76,22,9,8,1,1
2,81,14,5,7,1,3
2,48,22,7,3,7,NA
2,74,22,6,10,1,1
1,45,24,6,8,2,2
1,61,14,11,10,1,3
1,59,22,10,8,1,1
2,71,22,8,NA,2,1
1,66,22,6,10,1,2
2,64,22,9,10,7,NA
2,65,22,5,0,3,NA
2,69,15,5,5,3,NA
1,37,22,4,10,1,9
1,41,22,9,10,1,3
2,74,24,9,9,1,3
2,52,15,5,5,2,9
1,67,22,7,4,1,3
2,58,22,9,9,7,NA
2,38,24,6,10,1,4
2,42,18,5,8,7,NA
2,32,16,4,1,3,NA
1,45,22,10,9,2,2
2,40,15,7,10,7,NA
2,25,22,6,10,1,2
1,42,16,4,7,7,NA
1,73,22,6,NA,1,9
1,64,14,9,NA,7,NA
2,77,24,9,4,1,9
1,33,24,8,10,7,NA
2,64,20,9,7,1,2
1,40,24,6,8,2,1
1,34,24,6,10,1,2
2,54,24,6,5,NA,NA
1,26,17,11,8,1,1
2,61,22,8,7,2,5
2,29,24,5,6,7,NA
1,71,24,8,8,1,1
2,51,14,7,9,1,1
1,23,20,10,7,1,2
2,31,20,6,5,6,NA
2,49,24,8,7,3,NA
2,54,22,7,9,1,1
1,38,22,4,8,1,2
1,74,22,7,10,7,NA
2,40,22,9,9,1,1
2,43,14,10,10,1,2
2,32,22,8,6,1,9
2,52,24,7,4,1,4
2,39,14,11,7,1,1
2,44,22,6,8,7,NA
2,80,24,7,6,1,1
1,21,25,7,8,1,3
2,56,24,9,NA,1,1
1,41,22,11,9,1,2
2,67,22,7,9,1,1
1,36,18,5,8,1,2
2,39,15,7,10,7,NA
2,38,22,5,4,1,1
2,64,22,7,10,1,5
2,51,24,10,7,1,1
1,56,24,5,NA,2,1
1,34,22,10,10,1,1
1,24,22,11,3,2,2
2,71,15,8,6,1,3
2,40,14,5,6,7,NA
1,30,24,9,9,7,NA
2,30,22,5,10,7,NA
2,44,15,7,7,7,NA
1,45,22,10,8,7,NA
2,53,14,9,7,1,3
2,41,14,9,9,1,2
2,28,24,5,10,1,1
1,60,22,9,1,1,9
1,21,20,11,9,1,2
2,42,22,9,8,7,NA
1,75,15,9,9,7,NA
1,44,24,10,8,1,9
1,82,22,5,NA,1,3
1,27,22,10,8,1,1
1,41,23,8,6,1,5
1,38,22,9,8,1,1
2,58,24,11,NA,1,9
1,66,22,4,2,2,1
2,41,14,7,10,7,NA
2,37,24,8,1,4,NA
2,53,24,10,9,7,NA
2,77,14,7,10,7,NA
1,55,22,8,6,1,5
2,67,22,9,NA,2,9
1,48,15,9,NA,1,3
2,63,20,10,6,2,5
2,75,22,10,10,1,3
2,45,22,9,10,1,1
2,68,18,10,7,1,9
2,42,14,9,8,NA,NA
2,37,14,6,9,1,9
2,78,14,9,10,1,2
2,39,22,11,10,7,NA
2,48,24,9,10,1,1
2,57,22,8,8,1,5
2,65,22,11,7,1,3
2,31,22,3,NA,2,3
1,37,24,9,8,1,3
2,1,14,5,9,1,9
2,66,22,7,7,3,NA
2,61,22,5,6,1,3
2,71,15,4,4,2,6
2,42,22,11,10,7,NA
1,44,22,7,10,1,2
2,23,24,8,3,7,NA
2,65,20,5,1,2,5
2,56,22,9,NA,2,1
1,67,14,7,8,1,2
2,35,24,5,2,1,9
2,28,22,11,8,1,9
1,28,22,11,8,1,1
1,63,14,10,7,1,2
2,70,22,7,10,1,3
1,56,24,5,3,1,4
1,37,22,5,7,7,NA
2,59,15,11,6,2,2
2,45,17,5,7,7,NA
2,69,25,4,10,1,2
2,30,24,7,6,7,NA
2,49,24,9,7,1,1
2,18,15,6,3,4,NA
2,75,22,9,7,1,3
1,27,22,7,1,6,NA
2,70,24,7,0,4,NA
2,63,22,5,2,2,3
1,24,22,5,10,7,NA
2,64,22,9,9,1,9
1,65,14,5,9,1,9
2,35,24,7,7,NA,NA
2,67,15,5,10,7,NA
2,44,18,7,1,3,NA
2,66,24,4,7,2,4
2,56,24,6,9,1,5
1,41,22,6,4,NA,NA
2,75,16,9,7,7,NA
2,42,15,6,7,1,3
2,77,22,6,4,2,1
2,25,22,9,7,1,1
2,60,15,9,10,7,NA
2,59,14,9,9,1,9
2,68,15,9,8,7,NA
1,47,14,7,7,1,2
1,39,22,7,8,1,1
2,70,14,11,6,2,2
1,30,24,5,2,1,4
1,37,24,7,8,7,NA
2,63,22,9,8,7,NA
1,35,22,6,10,1,2
2,38,15,5,8,1,1
2,70,22,9,6,2,1
1,39,20,11,7,1,2
2,64,20,10,10,1,2
1,28,22,7,9,1,1
2,54,16,7,8,1,9
1,68,15,9,8,1,2
1,41,22,5,NA,1,3
2,82,25,8,6,1,1
2,31,22,9,8,1,3
1,25,22,9,8,1,2
2,78,24,6,NA,NA,NA
2,30,22,6,6,1,1
2,38,24,9,10,7,NA
2,71,24,9,4,1,9
1,42,24,5,8,1,1
2,70,24,4,3,3,NA
2,40,22,8,10,1,1
1,40,24,6,9,1,1
2,34,15,7,8,7,NA
2,53,22,4,3,2,1
1,34,22,11,0,NA,NA
1,75,22,9,4,2,1
2,72,17,7,10,1,3
2,76,22,7,7,1,5
1,24,22,8,9,1,2
1,72,22,5,6,1,6
1,32,17,7,10,7,NA
2,64,22,9,1,2,2
2,51,15,10,9,7,NA
2,43,15,6,10,1,1
1,64,14,10,6,1,1
1,60,22,5,7,1,3
1,66,22,6,7,1,1
2,38,14,8,9,1,2
2,73,22,8,NA,NA,NA
2,31,16,7,10,1,2
2,73,22,9,8,1,2
2,79,22,8,9,7,NA
1,9,18,6,6,1,1
2,74,22,9,7,2,3
2,63,22,10,8,1,1
1,44,22,6,8,1,2
2,70,22,7,2,NA,NA
1,70,25,10,9,1,2
1,16,17,11,10,1,5
1,42,22,6,5,1,5
2,41,18,7,7,7,NA
2,48,20,7,10,1,5
1,27,22,7,8,NA,NA
2,37,20,9,7,1,9
1,33,24,5,10,1,9
2,64,15,7,4,2,9
1,27,22,4,6,4,NA
2,59,14,9,9,1,2
1,28,22,9,8,1,1
1,46,22,7,7,1,1
2,72,22,11,10,1,2
2,64,22,8,10,2,2
1,71,24,11,8,1,4
2,64,22,8,7,NA,NA
2,42,14,7,9,1,9
2,72,22,4,5,NA,NA
1,19,22,8,9,7,NA
2,1,22,8,10,1,1
2,74,22,9,8,NA,NA
1,53,22,9,9,1,2
1,63,16,7,7,1,2
1,78,22,5,3,2,2
2,66,22,10,10,1,1
2,42,16,4,6,2,3
2,35,16,5,8,1,1
2,64,17,6,9,1,5
2,60,22,6,2,1,9
1,29,16,9,8,1,3
1,71,22,8,6,2,1
2,29,14,6,6,1,9
1,41,22,8,9,7,NA
1,54,16,10,8,2,9
2,29,24,9,2,7,NA
2,40,22,9,NA,1,2
1,38,24,5,8,1,4
2,81,16,8,10,1,2
2,41,24,7,7,1,2
2,41,25,6,8,1,9
2,67,20,7,7,1,3
1,34,22,11,8,2,1
2,81,14,5,3,1,3
1,53,20,9,1,1,1
1,32,24,9,2,1,9
1,46,22,7,10,1,2
2,74,22,6,4,1,1
1,79,22,10,6,2,1
1,23,22,5,9,1,2
1,38,25,5,NA,1,2
2,45,22,7,5,NA,NA
2,53,22,7,8,1,5
2,30,22,8,8,1,3
2,77,15,5,3,6,NA
2,82,15,3,7,NA,NA
2,38,24,5,9,1,9
1,58,24,5,NA,4,NA
2,66,22,10,7,7,NA
2,36,22,10,8,7,NA
1,75,22,8,10,1,1
1,44,22,5,9,1,2
2,35,22,7,7,2,1
2,74,14,5,10,1,2
2,44,22,5,7,7,NA
1,33,24,8,7,7,NA
2,46,24,5,1,1,1
2,79,22,7,2,3,NA
1,37,15,5,NA,2,9
2,51,20,7,8,7,NA
2,58,24,7,4,1,9
2,33,20,9,9,7,NA
2,61,22,9,7,1,2
2,77,14,4,4,2,3
1,30,15,7,10,1,2
1,62,22,7,6,1,2
1,39,24,6,8,1,4
2,32,22,7,10,7,NA
2,64,14,6,4,7,NA
1,80,22,5,8,1,1
1,64,15,7,1,5,NA
1,25,22,7,9,7,NA
2,53,15,6,7,7,NA
1,36,24,11,4,1,4
1,65,15,6,9,1,1
2,40,22,7,NA,1,9
1,35,22,6,6,1,1
1,76,16,8,7,2,3
2,52,22,7,10,7,NA
2,82,14,6,7,2,2
1,23,14,10,8,7,NA
1,82,22,5,6,1,5
2,49,14,8,7,3,NA
2,50,22,11,3,1,2
1,30,18,7,8,1,9
2,24,15,7,8,1,9
1,31,24,7,6,1,9
2,82,24,5,9,1,3
2,45,22,8,10,7,NA
1,48,22,9,9,1,1
1,37,22,9,9,1,2
2,49,22,11,8,1,9
2,44,16,9,8,2,2
2,72,24,6,7,1,1
2,62,25,9,NA,1,2
2,39,15,10,10,1,1
1,58,22,7,10,1,2
2,47,17,9,8,1,9
1,64,17,5,6,1,5
2,65,18,8,NA,7,NA
2,57,14,7,8,7,NA
2,58,15,9,10,1,3
1,27,24,5,8,1,4
2,26,15,9,10,1,1
2,27,22,4,NA,1,1
1,69,17,6,7,3,NA
1,67,22,9,8,NA,NA
1,42,24,11,10,7,NA
2,61,22,5,7,1,3
2,40,24,10,7,7,NA
2,81,15,5,10,1,3
2,69,15,10,6,1,5
1,56,22,2,8,NA,NA
1,42,22,5,NA,2,9
1,37,22,5,7,2,2
2,37,15,7,8,1,2
1,34,15,7,9,1,2
2,62,22,5,2,2,3
1,70,22,5,6,1,7
2,73,22,7,5,2,2
2,63,24,8,NA,3,NA
1,33,15,11,5,1,2
2,33,25,6,7,1,9
1,38,14,6,10,1,2
2,69,24,7,7,NA,NA
1,43,14,6,9,7,NA
2,63,15,9,8,1,3
2,43,14,6,8,7,NA
1,47,22,9,NA,1,1
2,54,20,7,7,1,3
2,39,24,8,7,1,4
2,69,24,10,3,1,4
1,36,22,9,10,1,2
2,43,22,10,9,7,NA
2,71,22,6,10,1,5
1,38,22,7,10,1,1
2,49,24,9,0,1,4
2,32,22,7,10,1,3
2,21,24,9,8,7,NA
1,23,22,5,7,7,NA
2,81,22,6,7,2,2
2,71,14,5,6,NA,NA
1,40,22,9,9,1,2
1,46,24,9,7,NA,NA
2,68,15,9,5,6,NA
2,47,22,4,6,3,NA
1,60,22,10,8,NA,NA
2,75,24,8,8,1,4
1,36,14,9,6,1,3
1,17,22,9,8,NA,NA
1,24,24,5,6,2,1
1,51,22,8,8,7,NA
1,49,22,2,10,1,1
2,55,18,10,7,1,1
2,50,22,8,7,1,1
2,29,22,11,7,1,1
1,33,22,5,9,1,3
2,78,22,5,2,NA,NA
1,44,24,4,NA,1,4
2,76,24,9,7,1,3
1,42,15,10,4,1,5
2,49,20,5,3,2,2
1,57,16,11,7,1,2
1,29,15,11,9,1,2
2,66,24,7,7,6,NA
1,70,22,9,9,1,3
1,48,22,8,NA,3,NA
1,27,15,8,10,1,2
2,36,22,7,8,7,NA
1,44,24,7,9,7,NA
2,48,24,5,10,1,4
1,57,22,5,2,4,NA
1,81,22,4,4,2,9
1,78,15,9,10,1,2
2,36,24,9,0,4,NA
1,39,22,8,10,1,9
1,33,15,5,6,1,6
2,39,17,8,9,7,NA
2,55,17,9,6,1,5
1,27,22,9,9,7,NA
2,19,22,9,7,7,NA
1,81,22,8,9,7,NA
2,70,24,10,NA,2,5
1,75,20,9,7,7,NA
1,62,24,10,6,3,NA
1,29,24,8,7,2,6
1,31,15,9,NA,1,1
1,46,22,7,8,7,NA
1,1,16,6,6,1,2
2,43,24,8,7,7,NA
2,38,18,9,10,1,2
2,34,22,5,8,1,1
1,48,16,6,NA,2,1
1,42,14,7,10,1,2
1,52,15,10,4,7,NA
2,71,24,7,7,2,4
2,63,22,9,7,1,2
1,41,22,9,9,1,1
2,43,25,6,7,1,2
1,54,24,9,3,1,2
1,63,22,7,7,1,3
1,72,14,4,10,1,3
2,24,16,10,8,7,NA
2,46,20,9,10,1,1
1,53,24,9,10,1,1
1,50,14,6,8,1,2
2,79,14,5,9,1,2
2,49,20,9,9,7,NA
2,35,22,6,8,1,2
2,61,24,8,NA,7,NA
2,34,14,6,10,7,NA
2,75,16,7,10,1,2
2,60,22,7,7,1,7
2,32,24,8,7,1,1
2,74,24,5,5,1,2
1,53,14,9,10,7,NA
1,47,22,9,10,1,2
2,36,16,8,10,7,NA
1,71,15,9,8,7,NA
1,70,22,6,8,1,3
2,65,15,4,7,3,NA
1,66,15,10,8,NA,NA
1,22,24,5,6,1,1
1,21,22,9,10,7,NA
2,34,22,11,9,7,NA
1,70,14,9,9,1,2
2,47,14,9,7,2,2
2,65,24,6,9,1,6
2,30,24,4,3,1,5
2,51,24,9,NA,1,2
1,33,24,10,10,1,2
2,72,24,10,8,1,3
2,69,25,7,7,1,3
2,68,22,8,3,6,NA
2,45,22,10,10,7,NA
2,51,24,9,8,7,NA
2,56,25,5,1,7,NA
2,74,14,7,8,1,2
1,40,15,5,10,1,2
2,70,25,7,6,2,3
1,28,22,8,7,NA,NA
1,37,18,5,8,1,3
1,44,22,5,8,1,3
2,37,22,8,9,7,NA
2,49,17,9,2,7,NA
1,34,24,9,7,7,NA
1,63,22,9,10,1,1
2,29,14,10,7,7,NA
2,36,24,7,NA,1,4
2,51,15,6,7,2,2
1,48,14,11,6,1,5
1,68,14,6,NA,1,5
2,74,22,7,9,7,NA
1,23,22,10,10,1,1
1,27,22,11,10,2,1
1,34,24,5,2,2,2
2,78,14,5,2,2,2
2,34,17,2,4,1,9
1,47,15,11,9,1,2
2,61,22,7,4,6,NA
2,40,14,5,7,1,1
2,74,24,9,8,7,NA
1,33,22,6,9,7,NA
2,41,22,9,8,7,NA
2,44,22,8,10,7,NA
1,59,15,8,NA,2,1
2,27,14,5,7,7,NA
2,68,14,7,7,1,2
2,33,22,9,8,1,1
2,54,15,10,7,7,NA
2,34,14,7,10,7,NA
2,30,14,9,10,7,NA
1,41,24,7,7,1,1
2,45,22,6,9,7,NA
2,71,15,9,6,2,1
2,65,24,7,NA,1,1
2,65,24,10,8,1,1
2,61,24,9,7,1,2
2,63,22,7,3,3,NA
1,54,24,9,NA,1,4
2,47,15,9,8,7,NA
2,51,24,8,NA,7,NA
2,82,22,8,6,1,1
1,25,15,11,6,1,5
2,57,22,9,8,NA,NA
1,48,24,10,7,1,3
2,49,22,5,3,6,NA
2,53,15,10,7,1,2
2,37,24,9,2,1,9
2,1,22,2,10,1,1
1,22,18,9,8,1,2
1,45,24,7,7,1,1
2,56,22,9,9,1,3
2,36,16,7,5,1,9
2,30,22,10,4,2,3
2,75,20,6,0,6,NA
1,52,16,7,7,1,1
1,22,22,8,8,1,3
1,43,22,5,9,1,2
2,43,20,9,6,7,NA
2,42,22,5,10,4,NA
2,38,24,8,5,1,4
1,43,24,9,9,1,1
1,34,24,5,9,1,3
1,49,22,5,8,1,2
1,48,17,7,10,1,2
2,26,24,8,NA,7,NA
2,25,25,3,2,3,NA
1,39,22,5,10,1,2
2,37,24,8,7,1,4
2,69,22,4,0,6,NA
2,40,16,6,8,4,NA
2,76,22,6,7,2,3
2,57,24,5,6,1,9
1,53,16,10,7,NA,NA
2,52,22,7,NA,4,NA
2,50,14,9,8,7,NA
1,52,15,4,8,1,2
2,26,22,6,6,1,2
2,39,24,9,8,1,4
2,75,22,6,6,3,NA
2,44,22,9,9,1,1
1,30,17,9,9,7,NA
2,46,17,10,8,7,NA
2,62,22,7,6,1,1
2,46,23,5,3,2,1
1,59,24,7,10,1,2
1,34,22,11,10,1,1
1,23,22,5,10,1,2
2,58,20,9,NA,3,NA
2,53,18,8,0,1,1
1,50,24,6,7,1,2
1,33,14,9,9,2,2
2,45,17,7,10,NA,NA
2,40,22,5,8,7,NA
2,38,24,10,9,7,NA
2,42,24,6,8,1,1
2,76,22,9,10,1,5
2,47,22,9,9,1,9
1,70,25,5,5,1,5
1,48,22,9,10,1,2
2,18,20,7,7,1,9
1,32,17,8,9,2,2
1,50,15,9,8,1,9
2,47,22,5,NA,1,1
1,31,14,6,10,1,2
1,52,22,7,8,1,3
1,44,22,5,8,2,9
2,52,24,6,8,1,5
1,25,17,11,NA,1,1
1,80,14,5,NA,2,2
2,53,14,9,9,7,NA
2,61,14,4,NA,1,1
2,66,14,7,1,2,1
2,34,17,6,9,1,1
2,40,22,7,8,1,5
2,33,14,7,6,1,6
2,60,15,6,2,1,3
2,61,15,10,8,7,NA
2,49,22,9,10,1,9
2,76,24,6,4,1,1
3,69,14,9,10,1,1
2,71,22,11,NA,7,NA
2,65,22,7,3,7,NA
2,46,22,6,NA,1,2
2,59,15,9,8,1,2
1,71,22,5,7,2,1
1,40,18,7,9,1,9
1,46,22,7,9,1,2
1,60,22,6,8,1,2
2,63,14,5,NA,1,2
1,33,17,10,3,7,NA
2,28,22,9,8,1,1
1,24,14,7,7,1,1
2,29,16,5,NA,7,NA
2,52,24,5,10,1,3
2,71,22,10,8,7,NA
2,41,17,6,6,1,9
1,69,17,10,10,1,5
1,52,15,7,8,7,NA
2,67,16,5,6,1,3
2,40,14,5,7,1,9
2,28,24,5,9,1,4
1,55,14,7,9,1,2
2,50,20,9,10,1,2
2,58,14,10,4,7,NA
1,40,22,11,10,4,NA
2,34,22,10,9,1,2
1,24,22,11,9,1,1
1,43,23,11,7,7,NA
2,60,14,6,4,3,NA
2,54,16,7,1,1,9
2,28,15,11,9,7,NA
1,44,24,5,2,7,NA
1,65,22,9,6,2,9
1,43,24,9,7,1,1
2,75,20,9,4,1,1
3,52,22,9,8,1,9
1,34,24,10,9,1,1
2,39,22,9,9,1,1
1,37,22,10,8,1,2
2,33,22,11,7,1,1
1,30,24,8,NA,1,1
1,61,22,7,10,1,2
1,61,24,9,10,1,2
2,33,24,5,NA,1,3
2,49,22,7,8,1,9
1,44,18,7,NA,1,9
2,45,24,7,2,1,4
2,55,24,6,0,2,3
2,30,22,10,10,7,NA
2,66,22,11,9,7,NA
2,47,18,7,NA,6,NA
2,23,24,10,10,1,1
2,15,24,7,10,1,3
2,43,22,9,9,7,NA
2,47,15,9,8,1,1
2,41,24,9,9,7,NA
2,70,16,7,5,1,2
2,80,22,6,4,1,9
2,68,20,9,3,1,2
